filename,age,gender
"90_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"100_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"110_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"120_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"130_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"140_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"150_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"160_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"170_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"180_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"190_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"200_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"210_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"220_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"230_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"240_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"250_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"260_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"270_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"280_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"290_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"300_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"310_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
"320_""They Don't Teach You This At School"" | Robert Kiyosaki.wav",74,0
0_Mark Cuban's GREATEST Advice For Young People.wav,63,0
10_Mark Cuban's GREATEST Advice For Young People.wav,63,0
20_Mark Cuban's GREATEST Advice For Young People.wav,63,0
30_Mark Cuban's GREATEST Advice For Young People.wav,63,0
40_Mark Cuban's GREATEST Advice For Young People.wav,63,0
50_Mark Cuban's GREATEST Advice For Young People.wav,63,0
60_Mark Cuban's GREATEST Advice For Young People.wav,63,0
70_Mark Cuban's GREATEST Advice For Young People.wav,63,0
80_Mark Cuban's GREATEST Advice For Young People.wav,63,0
90_Mark Cuban's GREATEST Advice For Young People.wav,63,0
100_Mark Cuban's GREATEST Advice For Young People.wav,63,0
110_Mark Cuban's GREATEST Advice For Young People.wav,63,0
120_Mark Cuban's GREATEST Advice For Young People.wav,63,0
130_Mark Cuban's GREATEST Advice For Young People.wav,63,0
140_Mark Cuban's GREATEST Advice For Young People.wav,63,0
150_Mark Cuban's GREATEST Advice For Young People.wav,63,0
160_Mark Cuban's GREATEST Advice For Young People.wav,63,0
170_Mark Cuban's GREATEST Advice For Young People.wav,63,0
180_Mark Cuban's GREATEST Advice For Young People.wav,63,0
190_Mark Cuban's GREATEST Advice For Young People.wav,63,0
200_Mark Cuban's GREATEST Advice For Young People.wav,63,0
"0_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"10_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"20_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"30_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"40_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"50_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"60_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"70_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"80_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"90_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"100_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"110_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"120_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"130_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"140_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"150_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"160_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"170_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"180_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"190_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"200_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"210_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"220_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"230_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"240_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"250_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"260_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"270_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"280_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
"290_""You Are WASTING Your TIME Without Knowing It"" | Eric Thomas.wav",51,0
0_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
10_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
20_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
30_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
40_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
50_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
60_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
70_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
80_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
90_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
100_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
110_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
120_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
130_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
140_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
150_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
160_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
170_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
180_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
190_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
200_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
210_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
220_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
230_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
240_Use The Universe To BOOST Your PRODUCTIVITY | The Karmic Debt.wav,28,0
0_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
10_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
20_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
30_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
40_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
50_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
60_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
70_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
80_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
90_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
100_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
110_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
120_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
130_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
140_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
150_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
160_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
170_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
180_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
190_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
200_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
210_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
220_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
230_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
240_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
250_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
260_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
270_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
280_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
290_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
300_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
310_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
320_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
330_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
340_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
350_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
360_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
370_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
380_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
390_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
400_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
410_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
420_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
430_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
440_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
450_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
460_You Have To Slay The Dragon | Jordan Peterson.wav,59,0
0_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
10_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
20_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
30_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
40_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
50_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
60_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
70_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
80_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
90_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
100_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
110_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
120_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
130_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
140_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
150_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
160_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
170_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
180_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
190_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
200_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
210_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
220_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
230_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
240_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
250_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
260_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
270_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
280_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
290_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
300_WATCH THIS BEFORE YOU GIVE UP | Vusi Thembekwayo.wav,35,0
"0_""Avoid These Types of People"" | John Maxwell.wav",74,0
"10_""Avoid These Types of People"" | John Maxwell.wav",74,0
"20_""Avoid These Types of People"" | John Maxwell.wav",74,0
"30_""Avoid These Types of People"" | John Maxwell.wav",74,0
"40_""Avoid These Types of People"" | John Maxwell.wav",74,0
"50_""Avoid These Types of People"" | John Maxwell.wav",74,0
"60_""Avoid These Types of People"" | John Maxwell.wav",74,0
"70_""Avoid These Types of People"" | John Maxwell.wav",74,0
"80_""Avoid These Types of People"" | John Maxwell.wav",74,0
"90_""Avoid These Types of People"" | John Maxwell.wav",74,0
"100_""Avoid These Types of People"" | John Maxwell.wav",74,0
"110_""Avoid These Types of People"" | John Maxwell.wav",74,0
"120_""Avoid These Types of People"" | John Maxwell.wav",74,0
"130_""Avoid These Types of People"" | John Maxwell.wav",74,0
"140_""Avoid These Types of People"" | John Maxwell.wav",74,0
"150_""Avoid These Types of People"" | John Maxwell.wav",74,0
"160_""Avoid These Types of People"" | John Maxwell.wav",74,0
"170_""Avoid These Types of People"" | John Maxwell.wav",74,0
"180_""Avoid These Types of People"" | John Maxwell.wav",74,0
"190_""Avoid These Types of People"" | John Maxwell.wav",74,0
"200_""Avoid These Types of People"" | John Maxwell.wav",74,0
"210_""Avoid These Types of People"" | John Maxwell.wav",74,0
0_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
10_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
20_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
30_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
40_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
50_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
60_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
70_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
80_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
90_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
100_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
110_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
120_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
130_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
140_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
150_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
160_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
170_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
180_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
190_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
200_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
210_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
220_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
230_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
240_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
250_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
260_The Speech That SHOCKED The World | Dave Chapelle.wav,48,0
"0_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"10_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"20_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"30_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"40_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"50_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"60_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"70_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"80_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"90_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"100_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"110_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"120_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"130_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"140_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"150_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"160_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"170_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"180_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"190_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"200_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"210_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"220_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"230_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"240_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"250_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"260_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"270_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"280_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"290_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"300_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"310_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"320_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"330_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"340_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"350_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"360_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"370_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"380_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
"390_""Bruce Lee Used To Do This"" | Robin Sharma.wav",57,0
0_Simple Tricks For A Happy Life | Naval Ravikant.wav,47,0
10_Simple Tricks For A Happy Life | Naval Ravikant.wav,47,0
20_Simple Tricks For A Happy Life | Naval Ravikant.wav,47,0
30_Simple Tricks For A Happy Life | Naval Ravikant.wav,47,0
40_Simple Tricks For A Happy Life | Naval Ravikant.wav,47,0
50_Simple Tricks For A Happy Life | Naval Ravikant.wav,47,0
60_Simple Tricks For A Happy Life | Naval Ravikant.wav,47,0
70_Simple Tricks For A Happy Life | Naval Ravikant.wav,47,0
80_Simple Tricks For A Happy Life | Naval Ravikant.wav,47,0
90_Simple Tricks For A Happy Life | Naval Ravikant.wav,47,0
100_Simple Tricks For A Happy Life | Naval Ravikant.wav,47,0
